State,k,lambda,Objective Value,Existing clients,New clients,Existing sum distance,New sum distance,Reassigned Clients,Reassigned Distance,Total Distance,Existing Average,Run Time
Indiana,18,0,38626.09794448453,6123.000000000002,1126.5728737701281,38626.09794448453,22284.532061378948,3322.094464170411,20007.019006298233,60910.63000586348,6.308361578390416,13.960122257471085
Indiana,19,0,38023.138303423184,6123.000000000002,1105.2512100923093,38023.138303423184,21511.95763172389,3329.5628217123776,19454.69545101889,59535.095935147074,6.209887033059476,15.55206386372447
Indiana,20,0,37452.93634940137,6123.000000000002,1145.9725892756835,37452.93634940137,22893.021539056124,3374.122952139808,19152.20925699584,60345.95788845749,6.116762428450327,13.464997179806232
Indiana,21,0,36931.25314917194,6123.000000000002,1232.7208465929039,36931.25314917194,24498.824745988062,3427.3789482115967,19695.443417843682,61430.07789516001,6.031561840465773,14.447966739535332
Indiana,22,0,36417.593635263474,6123.000000000002,1422.1623546353471,36417.593635263474,28142.049731770672,3449.9844661940497,19668.144560004766,64559.64336703415,5.947671669976068,14.374591894447803
Indiana,23,0,35904.09501863538,6123.000000000002,1594.0587214896475,35904.09501863538,31363.491370934862,3482.123796708472,19846.316277839396,67267.58638957024,5.863807777010512,13.292848773300648
Indiana,24,0,35441.163967496315,6123.000000000002,1601.824075249361,35441.163967496315,31572.02448075203,3486.098631471918,19420.09880022746,67013.18844824834,5.788202509798515,15.6309156678617
Indiana,25,0,34986.47506608907,6123.000000000002,1601.824075249361,34986.47506608907,31528.99281453646,3586.5009426103497,19853.96841263698,66515.46788062554,5.71394333922735,13.553077824413776
Iowa,1,0,11602.810586418946,1361.9999999999998,43.13898657128857,11602.810586418946,553.9207891972285,118.39513170803471,663.8764582324136,12156.731375616175,8.518950503978669,4.415038377046585
Iowa,2,0,10192.192155300385,1361.9999999999998,84.45004994733199,10192.192155300385,1066.6598774857607,195.34901886105365,997.4034050833842,11258.852032786146,7.483254152202927,1.5927698761224747
Iowa,3,0,9426.595711260592,1361.9999999999998,95.44922517880903,9426.595711260592,1313.1274147901254,356.04113051981017,1843.5538330113484,10739.723126050718,6.921142225595149,1.6097285076975822
Iowa,4,0,8748.409074113566,1361.9999999999998,95.44922517881508,8748.409074113566,1313.1274147901254,497.7805276597642,2412.7349183382266,10061.536488903692,6.423207837087788,1.5990383699536324
Iowa,5,0,8177.530944220562,1361.9999999999998,100.10993495816734,8177.530944220562,1400.6747713756047,620.4978425614772,3168.877088498526,9578.205715596167,6.004060898840355,1.5658287145197392
Iowa,6,0,7875.181232224494,1361.9999999999998,105.64087851441502,7875.181232224494,1472.149875061317,648.3539500320301,3322.4607917214694,9347.33110728581,5.782071389298455,1.5593410655856133
Iowa,7,0,7634.239704747957,1361.9999999999998,108.16651217009695,7634.239704747957,1532.395837409605,721.1955195320533,3634.914936151666,9166.635542157563,5.605168652531541,1.5645972602069378
Iowa,8,0,7405.926200802565,1361.9999999999998,135.3660505845728,7405.926200802565,2006.1946538406548,737.6072609990922,3747.1033035082237,9412.12085464322,5.437537592366055,1.559297151863575
Iowa,9,0,7183.886826543559,1361.9999999999998,145.24624863607448,7183.886826543559,2248.6332309743775,788.9338112756387,4067.1863421634475,9432.520057517937,5.274513088504817,1.48848420009017
Iowa,10,0,6967.491966584683,1361.9999999999998,145.24624863607545,6967.491966584683,2384.5524769027816,794.465622647748,3909.899077024972,9352.044443487464,5.115632868270693,1.3748327754437923
Iowa,11,0,6765.503901021821,1361.9999999999998,155.9567095351097,6765.503901021821,2689.8109065587764,820.6648612724687,3943.5362077486325,9455.314807580597,4.9673303238045685,1.528662070631981
Iowa,12,0,6571.312936263237,1361.9999999999998,160.8226932481616,6571.312936263237,2905.5888377345345,828.4878918002146,3896.1243052553027,9476.901773997772,4.824752522953919,1.6105004847049713
Iowa,13,0,6379.8403849279075,1361.9999999999998,160.82269324816218,6379.8403849279075,2905.5888377345345,852.6867518637619,3921.0865943078643,9285.429222662442,4.68417062035823,2.095270037651062
Iowa,14,0,6202.49964578077,1361.9999999999998,164.48600259578154,6202.49964578077,2995.6657804296483,896.1165188173568,4017.07234731014,9198.165426210418,4.553964497636396,2.1247011944651604
Iowa,15,0,6032.511912322481,1361.9999999999998,160.62553185479555,6032.511912322481,2903.7282792970236,899.6252371333337,3862.4452865302183,8936.240191619505,4.429157057505494,2.211678445339203
Iowa,16,0,5869.534979307448,1361.9999999999998,160.6255318547174,5869.534979307448,2903.7282792970236,961.1486210138232,4051.586063214918,8773.263258604471,4.3094970479496695,2.097270481288433
Iowa,17,0,5711.731563622323,1361.9999999999998,160.62553185479558,5711.731563622323,2903.7282792970236,995.8150565130454,4048.047672284632,8615.459842919347,4.193635509267492,2.039701111614704
Iowa,18,0,5567.94058072673,1361.9999999999998,162.60054946374663,5567.94058072673,2933.827466380468,1001.0646066231229,4010.672639482412,8501.768047107198,4.0880621003867335,2.1533934958279133
Iowa,19,0,5430.5718754539985,1361.9999999999998,176.38285366509749,5430.5718754539985,3153.582050906458,1013.9761932887176,4096.793455228206,8584.153926360457,3.9872040201571215,2.0229807905852795
Iowa,20,0,5296.415668370682,1361.9999999999998,178.4243483889194,5296.415668370682,3217.8276477991094,1013.9761932887175,3962.637248144888,8514.243316169792,3.8887046023279614,1.9991767182946205
Iowa,21,0,5174.790067517663,1361.9999999999998,184.91867675201982,5174.790067517663,3285.478195521835,1013.9761932887175,3841.01164729187,8460.2682630395,3.799405335916053,1.9554948545992374
Iowa,22,0,5070.532730054476,1361.9999999999998,192.25197272928963,5070.532730054476,3447.7954680864786,1013.9761932887176,3736.754309828682,8518.328198140955,3.722858098424726,1.9718741066753864
Iowa,23,0,4966.919772902337,1361.9999999999998,192.2519727292897,4966.919772902337,3417.428335570031,1013.9761932887175,3633.1413526765436,8384.348108472368,3.6467839742307917,1.9465989954769611
Iowa,24,0,4869.654688895358,1361.9999999999998,194.48267915922187,4869.654688895358,3213.754085892153,1013.9761932887175,3535.8762686695645,8083.408774787511,3.5753705498497497,2.141000732779503
Iowa,25,0,4772.583031093163,1361.9999999999998,197.51202506548157,4772.583031093163,3276.934393542585,1023.8638515811067,3607.828633438216,8049.517424635748,3.5040991417717797,2.147475715726614
Kansas,1,0,16431.284419710748,2209.0,17.19026912868681,16431.284419710748,274.883814510172,583.7322466468058,4215.148318737184,16706.16823422092,7.438336088596989,8.555657781660557
Kansas,2,0,15387.754274784738,2209.0,23.74599321821377,15387.754274784738,351.79952894465293,622.6257771217273,3439.3237640916086,15739.553803729392,6.965936747299565,3.6974508613348007
Kansas,3,0,14571.673378348569,2209.0,39.419142251136876,14571.673378348569,668.3009509975483,668.4613430216189,3617.357714971593,15239.974329346118,6.596502208396817,3.692571748048067
Kansas,4,0,13758.449769626466,2209.0,42.69298886056242,13758.449769626466,741.1917890777123,871.9003508506727,4696.284326123076,14499.64155870418,6.228361145145525,3.909575518220663
Kansas,5,0,12957.283818598677,2209.0,77.9190422098907,12957.283818598677,1391.0981599670206,979.170501477509,5131.119578809498,14348.381978565698,5.865678505476993,3.5699653290212154
Kansas,6,0,12324.393471528983,2209.0,89.03288990949397,12324.393471528983,1639.9647279664102,1082.238206115975,5694.084362388405,13964.358199495393,5.579173142385235,3.6331714279949665
Kansas,7,0,11695.25917451161,2209.0,101.51443010666317,11695.25917451161,1801.016706785277,1132.9207776173007,6100.291901200876,13496.275881296886,5.294368118837307,3.4483712650835514
Kansas,8,0,11154.414907829345,2209.0,101.51443010664894,11154.414907829345,1786.1707546304483,1159.622421711393,5706.519168780371,12940.585662459793,5.049531420475032,2.3275164924561977
Kansas,9,0,10808.798312555316,2209.0,101.51443010665318,10808.798312555316,1762.2387158231345,1149.6106188289632,5294.137395708959,12571.03702837845,4.8930730251495325,2.323730144649744
Kansas,10,0,10508.002876997487,2209.0,108.15154818036976,10508.002876997487,1909.258482275344,1190.1541000281388,5612.233174142363,12417.26135927283,4.756904878676997,2.3351287469267845
Kansas,11,0,10210.412029530424,2209.0,108.15154818037337,10210.412029530424,1903.2652341904484,1323.5893130175107,5954.792252196539,12113.677263720872,4.622187428488195,2.333009347319603
Kansas,12,0,9976.684244423011,2209.0,108.15154818040929,9976.684244423011,1924.1782177295777,1422.6686244653702,6234.827350283096,11900.862462152589,4.516380373210961,2.6958406679332256
Kansas,13,0,9745.569834184149,2209.0,108.1515481804093,9745.569834184149,1969.2024657291663,1441.5712445999932,6111.293167822469,11714.772299913315,4.41175637581899,2.656548596918583
Kansas,14,0,9517.203537264602,2209.0,113.22973070400133,9517.203537264602,2106.6702798579286,1447.6043409821618,5904.148574652967,11623.87381712253,4.308376431536715,2.574804563075304
Kansas,15,0,9289.848917408053,2209.0,115.9143288380178,9289.848917408053,2126.6271043227275,1484.711300614444,5852.240018085675,11416.476021730781,4.205454466911749,2.2414615750312805
Kansas,16,0,9069.002838096905,2209.0,118.16178514314981,9069.002838096905,2081.2134029764807,1506.5962095900952,5994.738047406982,11150.216241073385,4.105478876458536,2.023556634783745
Kansas,17,0,8869.457647416471,2209.0,119.61845679141966,8869.457647416471,2086.8969749488806,1506.596209590095,5795.192856726548,10956.354622365352,4.015146060396773,2.8833190947771072
Kansas,18,0,8670.030487466523,2209.0,119.61845679141685,8670.030487466523,2117.433682867989,1506.596209590095,5595.765696776601,10787.464170334511,3.9248666760826274,2.9758410081267357
Kansas,19,0,8475.965986028154,2209.0,119.53565946266872,8475.965986028154,2120.1195354452852,1581.6578742397678,5923.6476490999585,10596.085521473438,3.8370149325614094,2.5001000985503197
Kansas,20,0,8293.96643001917,2209.0,119.61845679143669,8293.96643001917,2130.6363227934935,1634.1036538696767,6073.093345684717,10424.602752812665,3.754624911733441,2.220886252820492
Kansas,21,0,8112.344950927143,2209.0,119.61845679142172,8112.344950927143,2213.8617988822048,1649.9985737438665,6046.387906649476,10326.206749809347,3.6724060438782904,2.2602636851370335
Kansas,22,0,7933.923956320805,2209.0,119.6184567914252,7933.923956320805,2200.685391120898,1681.141603005405,6102.728496771118,10134.609347441703,3.591636014631419,2.1953189000487328
Kansas,23,0,7770.040099160817,2209.0,119.61845679146178,7770.040099160817,2455.746320066992,1699.047013006079,6014.654256613947,10225.786419227808,3.517446853400098,2.478439386934042
Kansas,24,0,7616.340068123727,2209.0,119.61845679141804,7616.340068123727,2244.307121716627,1691.5761108811075,5832.670674091865,9860.647189840354,3.4478678443294375,2.543668132275343
Kansas,25,0,7470.695794350235,2209.0,123.37593983182515,7470.695794350235,2305.324067126369,1700.9703408944983,5716.5817310758375,9776.019861476603,3.381935624422922,2.5568269938230515
Kentucky,1,0,39557.20082104818,4282.0000000000055,22.83384470616399,39557.20082104818,466.26459491767616,256.4553634304126,1774.5645872259815,40023.46541596585,9.238019808745475,8.062838859856129
Kentucky,2,0,38402.01390408207,4282.0000000000055,22.83384470608928,38402.01390408207,466.26459491767616,445.2569112353603,2784.03629854207,38868.278498999745,8.968242387688468,1.5222637839615345
Kentucky,3,0,37343.46723623965,4282.0000000000055,22.83384470609782,37343.46723623965,466.26459491767616,626.1199771024376,4125.707047722187,37809.731831157325,8.72103391785138,1.635231390595436
Kentucky,4,0,36551.83875847739,4282.0000000000055,22.83384470616399,36551.83875847739,466.26459491767616,773.2216018323295,4678.370592462225,37018.10335339506,8.536160382643004,1.685361448675394
Kentucky,5,0,35786.073230629845,4282.0000000000055,42.99371579010724,35786.073230629845,916.4926843358497,1004.4447076033957,5903.928379027975,36702.56591496569,8.357326770347921,1.7141538560390472
Kentucky,6,0,35127.011292701805,4282.0000000000055,56.96835016462029,35127.011292701805,1249.2038387954628,1086.164508156552,6528.449998230604,36376.215131497265,8.203412258921476,1.756886437535286
Kentucky,7,0,34481.53968694576,4282.0000000000055,124.30195062067585,34481.53968694576,2480.1410399664455,1130.5818073083897,6719.871741123782,36961.68072691221,8.0526715756529,1.8677417263388634
Kentucky,8,0,33842.02960576129,4282.0000000000055,152.19542501576254,33842.02960576129,2983.6505014201034,1200.1495025316815,7064.852029087762,36825.68010718139,7.903323121382822,1.7681064195930958
Kentucky,9,0,33345.59304478469,4282.0000000000055,152.1954250156953,33345.59304478469,2994.818810787927,1314.7868223965097,7261.715354833695,36340.411855572616,7.787387446236489,1.532287023961544
Kentucky,10,0,32892.85392983271,4282.0000000000055,189.25725598296506,32892.85392983271,3757.5873084864916,1359.8876772318354,7561.367944222928,36650.4412383192,7.6816566860889,1.750778142362833
Kentucky,11,0,32486.040374434888,4282.0000000000055,232.11463173064985,32486.040374434888,4490.8537802953315,1362.7046574359792,7163.87036322467,36976.89415473022,7.586651185061851,2.6255036182701588
Kentucky,12,0,32137.186165906147,4282.0000000000055,301.9411020679096,32137.186165906147,5847.040725832127,1404.0238175591062,7449.157439623623,37984.226891738275,7.505181262472234,2.726201329380274
Kentucky,13,0,31792.237827615034,4282.0000000000055,301.9411020679082,31792.237827615034,5847.040725832127,1455.4975857185455,7403.486698023455,37639.27855344716,7.424623500143623,2.6758696399629116
Kentucky,14,0,31458.407002479762,4282.0000000000055,305.6906812033659,31458.407002479762,5938.044106903764,1509.2300817895105,7768.958788705321,37396.451109383524,7.346662074376395,2.686288069933653
Kentucky,15,0,31128.38262113981,4282.0000000000055,325.372049512283,31128.38262113981,6353.495855255586,1529.1027625877182,7783.132167306525,37481.878476395395,7.269589589243291,2.6939628571271896
Kentucky,16,0,30800.1845047752,4282.0000000000055,325.37204951231115,30800.1845047752,6433.914515877662,1629.3407876433014,8386.540286045627,37234.09902065286,7.192943602236142,2.7104476504027843
Kentucky,17,0,30474.23771995294,4282.0000000000055,325.37204951228233,30474.23771995294,6353.495855255586,1659.2984418070182,8489.394448100327,36827.73357520853,7.116823381586385,2.6274466030299664
Kentucky,18,0,30169.13629666707,4282.0000000000055,364.1450205540225,30169.13629666707,7304.421287993521,1665.390108812144,8234.827583182821,37473.55758466059,7.045571297680297,2.678027357906103
Kentucky,19,0,29866.223247385846,4282.0000000000055,377.0389632376757,29866.223247385846,7522.7891552610345,1767.9772983862404,9082.156121462489,37389.012402646884,6.974830277297013,2.8088555932044983
Kentucky,20,0,29566.36127056034,4282.0000000000055,377.0389632376461,29566.36127056034,7625.258174495811,1799.2469518460848,9247.376810420934,37191.61944505615,6.904801791349907,2.767468698322773
Kentucky,21,0,29273.381017103067,4282.0000000000055,396.3751820010347,29273.381017103067,8047.267199338977,1826.487319878652,9403.511487059124,37320.648216442045,6.836380433699913,3.0824734829366207
Kentucky,22,0,28990.986402187402,4282.0000000000055,422.6194687441675,28990.986402187402,8400.867415064733,1847.110158956083,9578.786631359835,37391.85381725214,6.770431200884485,2.5586435422301292
Kentucky,23,0,28715.13014215022,4282.0000000000055,443.20192792576626,28715.13014215022,8763.587170061975,1875.023340946017,9898.079323762828,37478.7173122122,6.706008907554924,2.6316987723112106
Kentucky,24,0,28444.287507020555,4282.0000000000055,468.2123734703633,28444.287507020555,9207.489565387172,1900.8927769939876,10121.685116045981,37651.77707240773,6.642757474782933,2.5003567449748516
Kentucky,25,0,28174.212463948897,4282.0000000000055,468.2123734704018,28174.212463948897,9207.489565387172,1943.4390080983703,10200.604995234484,37381.70202933607,6.579685302183293,2.477914359420538
Louisiana,1,0,28023.68258557973,3007.9999999999995,78.05770928573833,28023.68258557973,1661.278078764929,290.05736013896376,2403.6582177242526,29684.960664344657,9.316383838291134,18.459739230573177
Louisiana,2,0,26631.83903192733,3007.9999999999995,85.17025593309953,26631.83903192733,1826.821693936698,559.2040805888963,4712.139366967283,28458.66072586403,8.85366989093329,3.7010278329253197
Louisiana,3,0,25414.445005670153,3007.9999999999995,85.17025593310399,25414.445005670153,1826.821693936698,789.0494509503151,5992.118214830857,27241.26669960685,8.448951132204174,3.9950584396719933
Louisiana,4,0,24372.999685342387,3007.9999999999995,85.17025593310342,24372.999685342387,1822.7479417347104,867.6118247434133,6287.1062762233505,26195.747627077097,8.10272595922287,4.048328872770071
Louisiana,5,0,23494.58924805177,3007.9999999999995,143.76189900629254,23494.58924805177,2722.6196757866987,926.3482846762045,6669.382465172019,26217.20892383847,7.810701212783169,4.574322108179331
Louisiana,6,0,22667.673642916903,3007.9999999999995,185.79266886215908,22667.673642916903,3617.1410929211365,1073.8782153003826,7481.905768563533,26284.81473583804,7.5357957589484394,4.525046598166227
Louisiana,7,0,21933.91918776939,3007.9999999999995,196.39502258999187,21933.91918776939,3793.7878515372613,1165.8016133358674,7975.006410318179,25727.70703930665,7.291861432104186,4.519271191209555
Louisiana,8,0,21451.787969999146,3007.9999999999995,194.28258044127435,21451.787969999146,3793.79109348017,1209.111819028601,7770.325233398005,25245.579063479316,7.131578447473122,4.612482782453299
Louisiana,9,0,20984.77312879461,3007.9999999999995,197.6495033471934,20984.77312879461,3858.1354341056303,1332.8257125823957,8612.087049258513,24842.908562900244,6.976320853987572,4.657097991555929
Louisiana,10,0,20532.12895935802,3007.9999999999995,214.60606029939308,20532.12895935802,4103.514566260026,1331.9127693053601,8181.627723849235,24635.643525618045,6.825840744467428,3.9234664738178253
Louisiana,11,0,20139.938994911663,3007.9999999999995,214.60606029939308,20139.938994911663,4103.514566260026,1400.6470982909277,8338.660201868517,24243.45356117169,6.695458442457336,3.9305949173867702
Louisiana,12,0,19756.554455287493,3007.9999999999995,229.52473878108015,19756.554455287493,4362.945998340819,1435.9746726324329,8490.784888425987,24119.500453628312,6.56800347582696,3.8874638937413692
Louisiana,13,0,19383.309359868927,3007.9999999999995,245.20128945031695,19383.309359868927,4621.663363070526,1479.4263673799844,8853.63209716982,24004.972722939452,6.443919335062809,4.078276332467794
Louisiana,14,0,19022.043645604303,3007.9999999999995,268.7819080068955,19022.043645604303,4993.980876968343,1490.8714631416588,8679.896305724189,24016.024522572647,6.323817701331219,4.0008504912257195
Louisiana,15,0,18676.599718408623,3007.9999999999995,273.2410693758403,18676.599718408623,5095.472363519428,1544.803070400476,9111.730998043804,23772.07208192805,6.208975970215634,4.163938149809837
Louisiana,16,0,18351.32982840942,3007.9999999999995,283.7052259521088,18351.32982840942,5301.154656901535,1555.8717527599172,8841.741907903568,23652.484485310953,6.100841033380792,3.9336724765598774
Louisiana,17,0,18066.720884040384,3007.9999999999995,291.4227328123167,18066.720884040384,5506.339800292139,1617.904770485457,9306.464493788168,23573.060684332522,6.006223698151724,3.924973238259554
Louisiana,18,0,17799.39028663395,3007.9999999999995,294.1221945650954,17799.39028663395,5451.128931422441,1617.904770485457,9039.13389638173,23250.51921805639,5.917350494226713,4.044675901532173
Louisiana,19,0,17535.330604872775,3007.9999999999995,299.71000169189995,17535.330604872775,5582.088626138882,1646.0700733894105,8938.041360196374,23117.419231011656,5.829564695768876,3.9742482975125313
Louisiana,20,0,17275.96821442171,3007.9999999999995,301.8224438406639,17275.96821442171,5597.75791321801,1752.1903339801574,9115.904295131451,22873.726127639722,5.74334049681573,4.08492648601532
Louisiana,21,0,17043.706344266917,3007.9999999999995,303.92077758773127,17043.706344266917,5212.113134204676,1816.410595329488,9686.169014504396,22255.819478471592,5.666125779344056,4.3924510553479195
Louisiana,22,0,16811.85781099063,3007.9999999999995,303.9207775877314,16811.85781099063,5578.845077539687,1838.1966936415115,9635.724311298283,22390.702888530315,5.589048474398481,4.548442602157593
Louisiana,23,0,16601.22256749447,3007.9999999999995,313.4799207586048,16601.22256749447,5859.8826283227245,1852.5124770211823,9606.110656058387,22461.105195817196,5.519023459938323,4.006300691515207
Louisiana,24,0,16402.554373551917,3007.9999999999995,327.8529712455219,16402.554373551917,5953.224109205123,1852.5124770211823,9407.442462115834,22355.77848275704,5.452976852909548,4.102784138172865
Louisiana,25,0,16205.514253336578,3007.9999999999995,335.7947007940926,16205.514253336578,6112.325200740092,1862.181990325452,9376.985568025691,22317.83945407667,5.387471493795406,3.7886049561202526
Maine,1,0,27230.954347830513,2639.999999999998,85.56040860105902,27230.954347830513,1517.0562469431372,328.54004725340315,2230.850487178791,28748.010594773652,10.314755434784292,0.8107732944190502
Maine,2,0,25418.181344923127,2639.999999999998,341.65254726431425,25418.181344923127,6622.908632613932,562.037673427275,4592.982833923113,32041.08997753706,9.62809899428907,0.4980575442314148
Maine,3,0,23733.423060785008,2639.999999999998,508.5701715800342,23733.423060785008,9418.995831360207,709.1897971449819,5699.35560042621,33152.418892145215,8.989932977570085,0.4680846706032753
Maine,4,0,22631.902717946192,2639.999999999998,539.8531739437695,22631.902717946192,9968.73037977966,854.1671052603317,7076.765255191878,32600.63309772585,8.572690423464472,0.4570964090526104
Maine,5,0,21660.706716395114,2639.999999999998,557.0065569213207,21660.706716395114,10554.614330406886,958.3198148545893,7393.919616724115,32215.321046802,8.20481315014967,0.47181280702352524
Maine,6,0,20859.080754904542,2639.999999999998,624.0831614290809,20859.080754904542,11862.434756467872,1015.2504431849951,7836.365886700656,32721.515511372414,7.9011669526153625,0.4656221568584442
Maine,7,0,20114.849654866677,2639.999999999998,639.1171294760394,20114.849654866677,12182.364827719863,1046.1219080214807,7462.116443294293,32297.21448258654,7.61926123290405,0.4503689222037792
Maine,8,0,19426.73030012793,2639.999999999998,658.404677352527,19426.73030012793,12562.191853762586,1099.1700243798332,7890.58105288188,31988.922153890515,7.358609962169675,0.48728009685873985
Maine,9,0,18823.913270096,2639.999999999998,658.404677352527,18823.913270096,12570.379710019792,1340.7154936939464,8457.955128565385,31394.29298011579,7.130270178066672,0.59966991096735
Maine,10,0,18247.075947557118,2639.999999999998,679.2237906845103,18247.075947557118,13072.877144567161,1401.004870674957,9190.99999161618,31319.953092124277,6.911771192256489,0.6097066327929497
Maine,11,0,17697.211317385954,2639.999999999998,679.2237906845105,17697.211317385954,13051.384277258778,1491.09315132922,9730.266669798404,30748.595594644732,6.703489135373472,0.6298030242323875
Maine,12,0,17191.478242861347,2639.999999999998,679.2237906845105,17191.478242861347,13072.877144567157,1526.9390885317603,9793.1313896667,30264.355387428506,6.511923576841424,0.6052200011909008
Maine,13,0,16690.261144254448,2639.999999999998,718.5568019415135,16690.261144254448,13973.227859094715,1578.6748253904889,9717.968003541118,30663.48900334916,6.322068615247901,0.5684482678771019
Maine,14,0,16190.426707002056,2639.999999999998,728.7486290536085,16190.426707002056,14387.518670532814,1627.090838064917,9979.436514005634,30577.94537753487,6.132737389015935,0.49543800577521324
Maine,15,0,15765.356841363599,2639.999999999998,740.9114686883878,15765.356841363599,14653.729386419473,1703.3484858693473,10565.50200849985,30419.08622778307,5.971726076274094,0.44826482981443405
Maine,16,0,15367.871933335395,2639.999999999998,740.9114686883879,15367.871933335395,14597.77894353749,1755.5038150827293,10694.582466872509,29965.650876872885,5.821163611111896,0.467262901365757
Maine,17,0,14978.249096143249,2639.999999999998,810.9146232622521,14978.249096143249,15641.421507723582,1755.5038150827295,10304.959629680365,30619.67060386683,5.673579203084568,0.4915287457406521
Maine,18,0,14589.441365818271,2639.999999999998,866.1308841514409,14589.441365818271,15961.328398998607,1755.5038150827293,9916.151899355387,30550.769764816876,5.52630354765844,0.5072242394089699
Maine,19,0,14225.935886633755,2639.999999999998,890.8923840086449,14225.935886633755,16781.82369610722,1769.5420715323728,9762.93319180813,31007.759582740975,5.3886120782703655,0.49505578726530075
Maine,20,0,13876.826463065414,2639.999999999998,898.4208654916486,13876.826463065414,16606.338700470747,1769.5420715323728,9413.823768239788,30483.165163536163,5.256373660252055,0.5006048493087292
Maine,21,0,13532.790574865201,2639.999999999998,898.4208654916486,13532.790574865201,16849.331464182294,1821.0982762431609,9507.15659947732,30382.122039047495,5.126057035933792,0.43186695501208305
Maine,22,0,13196.887826757558,2639.999999999998,910.4334206879229,13196.887826757558,16657.569428824892,1821.0982762431609,9171.253851369676,29854.45725558245,4.998821146499078,0.4268109127879143
Maine,23,0,12878.212214106163,2639.999999999998,910.4334206879231,12878.212214106163,16832.368649760956,1821.0982762431609,8852.57823871828,29710.58086386712,4.878110687161429,0.40156208351254463
Maine,24,0,12573.463018021817,2639.999999999998,910.4334206879229,12573.463018021817,16756.06758737287,1847.4629908825045,8852.57823871828,29329.530605394684,4.762675385614328,0.38653886690735817
Maine,25,0,12277.622347503282,2639.999999999998,910.4334206879229,12277.622347503282,16535.76078207936,1874.6270396014702,8976.073806226874,28813.383129582642,4.650614525569428,0.4155660308897495
Maryland,1,0,132719.88061134872,24184.99999999999,-0.0,132719.88061134872,0.0,962.463468570649,6865.953648901877,132719.88061134872,5.487694050500259,24.696073681116104
Maryland,2,0,129196.38969186242,24184.99999999999,-0.0,129196.38969186242,0.0,1582.156896726081,10646.882334354408,129196.38969186242,5.3420049490123,3.4506878405809402
Maryland,3,0,126730.56058141479,24184.99999999999,10.51751935358367,126730.56058141479,142.76216503163866,1881.6944000740532,14449.856614160914,126873.32274644643,5.240047987654118,4.0345211662352085
Maryland,4,0,124369.1368774377,24184.99999999999,10.517519353583737,124369.1368774377,142.76216503164005,2142.029716421971,14956.177755489127,124511.89904246935,5.142407975085291,4.213882502168417
Maryland,5,0,122251.88316080073,24184.99999999999,186.7385527306295,122251.88316080073,3422.9079363596434,2348.59838198062,16497.03941167757,125674.79109716037,5.0548638892206235,4.501917917281389
Maryland,6,0,120539.06435896081,24184.99999999999,186.73855273062964,120539.06435896081,3422.907936359656,2528.085345769799,17680.419629242864,123961.97229532046,4.9840423551358635,5.117334678769112
Maryland,7,0,118845.3619566274,24184.99999999999,186.73855273062946,118845.3619566274,3422.907936359645,2903.9892728078385,18843.159726513244,122268.26989298704,4.914011244847114,4.984504230320454
Maryland,8,0,117178.52702578538,24184.99999999999,186.73855273062964,117178.52702578538,3422.907936359656,3177.772075244181,18971.40026937799,120601.43496214504,4.845091049236529,5.039145018905401
Maryland,9,0,115572.97798980409,24184.99999999999,194.40732335965845,115572.97798980409,3582.0293242934504,3241.848018543351,18584.786616115074,119155.00731409754,4.778704899309661,5.133987661451101
Maryland,10,0,113977.0390984478,24184.99999999999,194.40732335965845,113977.0390984478,3582.0293242934504,3492.384743978576,20304.336677066374,117559.06842274126,4.712716109094392,5.2489881329238415
Maryland,11,0,112414.57273351478,24184.99999999999,194.40732335965845,112414.57273351478,3582.0293242934504,3936.255085027653,22151.636664988437,115996.60205780824,4.648111338991724,4.253979451954365
Maryland,12,0,110885.2248788731,24184.99999999999,194.40732335965868,110885.2248788731,3582.0293242934536,4153.486812622094,23534.976888978345,114467.25420316655,4.584875951162834,4.318190131336451
Maryland,13,0,109407.60840619968,24184.99999999999,253.7154656877602,109407.60840619968,3960.920937690222,4248.116489336371,23789.864831013405,113368.52934388991,4.523779549563768,4.134683109819889
Maryland,14,0,107930.02046120894,24184.99999999999,259.1591959188409,107930.02046120894,4189.464806957673,4402.004151518872,25248.56626741049,112119.48526816662,4.4626843275256975,4.198545891791582
Maryland,15,0,106474.11171271226,24184.99999999999,259.1591959188411,106474.11171271226,4320.96549523075,4569.2637276244095,26027.272876103176,110795.077207943,4.402485495667245,4.145833738148212
Maryland,16,0,105045.96740478909,24184.99999999999,263.11341156438414,105045.96740478909,4403.648308678403,4654.698318692458,25902.077015086255,109449.61571346749,4.343434666313382,4.105734772980213
Maryland,17,0,103692.14516262135,24184.99999999999,272.3229402108618,103692.14516262135,4505.103705508279,4815.401013582451,26970.990065055466,108197.24886812964,4.287456901493545,3.8792204670608044
Maryland,18,0,102468.8912726185,24184.99999999999,272.32294021086204,102468.8912726185,4475.352608848121,4959.5667381890225,27549.722072063607,106944.24388146661,4.236877869448771,3.9513730220496655
Maryland,19,0,101372.14844701879,24184.99999999999,272.32294021086204,101372.14844701879,4564.161086989729,5255.142677668353,28248.1617287615,105936.30953400851,4.191529809676197,5.735277149826288
Maryland,20,0,100341.26943096603,24184.99999999999,272.3229402108622,100341.26943096603,4637.326263169665,5441.6758413877105,29579.089201983712,104978.5956941357,4.148905082942571,5.688257325440645
